[20Feb2025 15:30:41.754] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 40.2.21, --fml.mcVersion, 1.18.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220404.173914, nogui]
[20Feb2025 15:30:41.770] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 9.1.3+9.1.3+main.9b69c82a starting: java version 17.0.14 by Ubuntu
[20Feb2025 15:30:42.527] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/XD/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2314!/ Service=ModLauncher Env=SERVER
[20Feb2025 15:30:43.747] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/XD/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.18.2-40.2.21/fmlcore-1.18.2-40.2.21.jar is missing mods.toml file
[20Feb2025 15:30:43.759] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/XD/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.18.2-40.2.21/javafmllanguage-1.18.2-40.2.21.jar is missing mods.toml file
[20Feb2025 15:30:43.762] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/XD/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.18.2-40.2.21/lowcodelanguage-1.18.2-40.2.21.jar is missing mods.toml file
[20Feb2025 15:30:43.781] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/XD/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.18.2-40.2.21/mclanguage-1.18.2-40.2.21.jar is missing mods.toml file
[20Feb2025 15:30:44.084] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: No dependencies to load found. Skipping!
[20Feb2025 15:30:49.865] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[20Feb2025 15:30:50.268] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [tictim.paraglider.MixinConnector]
[20Feb2025 15:30:50.276] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments [nogui]
[20Feb2025 15:31:16.139] [modloading-worker-0/INFO] [Dungeon Crawl/]: Here we go! Launching Dungeon Crawl 2.3.14...
[20Feb2025 15:31:17.640] [modloading-worker-0/INFO] [be.florens.expandability.ExpandAbility/]: ExpandAbility here, who dis?
[20Feb2025 15:31:35.738] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_ice_axe Expected: 1519 Got: 1557
[20Feb2025 15:31:35.740] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_ice_shovel Expected: 1520 Got: 1558
[20Feb2025 15:31:35.741] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_ice_hoe Expected: 1521 Got: 1559
[20Feb2025 15:31:35.742] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_ice_helmet Expected: 1522 Got: 1560
[20Feb2025 15:31:35.742] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_ice_chestplate Expected: 1523 Got: 1561
[20Feb2025 15:31:35.744] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_ice_leggings Expected: 1524 Got: 1562
[20Feb2025 15:31:35.745] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_ice_boots Expected: 1525 Got: 1563
[20Feb2025 15:31:35.749] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_lightning_ingot Expected: 1526 Got: 1564
[20Feb2025 15:31:35.750] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_lightning_sword Expected: 1527 Got: 1565
[20Feb2025 15:31:35.751] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_lightning_pickaxe Expected: 1528 Got: 1566
[20Feb2025 15:31:35.751] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_lightning_axe Expected: 1529 Got: 1567
[20Feb2025 15:31:35.752] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_lightning_shovel Expected: 1530 Got: 1568
[20Feb2025 15:31:35.752] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_lightning_hoe Expected: 1531 Got: 1569
[20Feb2025 15:31:35.753] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_lightning_helmet Expected: 1532 Got: 1570
[20Feb2025 15:31:35.756] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_lightning_chestplate Expected: 1533 Got: 1571
[20Feb2025 15:31:35.759] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_lightning_leggings Expected: 1534 Got: 1572
[20Feb2025 15:31:35.759] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_lightning_boots Expected: 1535 Got: 1573
[20Feb2025 15:31:35.760] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:weezer_blue_album Expected: 1536 Got: 1574
[20Feb2025 15:31:35.761] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragon_debug_stick Expected: 1537 Got: 1575
[20Feb2025 15:31:35.763] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_sword Expected: 1538 Got: 1576
[20Feb2025 15:31:35.767] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_knight_sword Expected: 1539 Got: 1577
[20Feb2025 15:31:35.767] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:lich_staff Expected: 1540 Got: 1578
[20Feb2025 15:31:35.768] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_queen_sword Expected: 1541 Got: 1579
[20Feb2025 15:31:35.769] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_queen_staff Expected: 1542 Got: 1580
[20Feb2025 15:31:35.771] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_shard Expected: 1543 Got: 1581
[20Feb2025 15:31:35.772] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_key Expected: 1544 Got: 1582
[20Feb2025 15:31:35.773] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:hydra_fang Expected: 1545 Got: 1583
[20Feb2025 15:31:35.774] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:hydra_heart Expected: 1546 Got: 1584
[20Feb2025 15:31:35.775] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:hydra_arrow Expected: 1547 Got: 1585
[20Feb2025 15:31:35.776] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:cannoli Expected: 1548 Got: 1586
[20Feb2025 15:31:35.776] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:ectoplasm Expected: 1549 Got: 1587
[20Feb2025 15:31:35.777] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:ghost_ingot Expected: 1550 Got: 1588
[20Feb2025 15:31:35.778] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:ghost_sword Expected: 1551 Got: 1589
[20Feb2025 15:31:35.781] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_fire Expected: 1552 Got: 1590
[20Feb2025 15:31:35.782] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_ice Expected: 1553 Got: 1591
[20Feb2025 15:31:35.783] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_lightning Expected: 1554 Got: 1592
[20Feb2025 15:31:35.784] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_fire_head Expected: 1555 Got: 1593
[20Feb2025 15:31:35.785] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_ice_head Expected: 1556 Got: 1594
[20Feb2025 15:31:35.791] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_lightning_head Expected: 1557 Got: 1595
[20Feb2025 15:31:35.792] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_amphithere Expected: 1558 Got: 1596
[20Feb2025 15:31:35.792] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_bird Expected: 1559 Got: 1597
[20Feb2025 15:31:35.793] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_eye Expected: 1560 Got: 1598
[20Feb2025 15:31:35.793] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_fae Expected: 1561 Got: 1599
[20Feb2025 15:31:35.794] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_feather Expected: 1562 Got: 1600
[20Feb2025 15:31:35.794] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_gorgon Expected: 1563 Got: 1601
[20Feb2025 15:31:35.795] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_hippocampus Expected: 1564 Got: 1602
[20Feb2025 15:31:35.795] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_hippogryph_head Expected: 1565 Got: 1603
[20Feb2025 15:31:35.796] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_mermaid Expected: 1566 Got: 1604
[20Feb2025 15:31:35.796] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_sea_serpent Expected: 1567 Got: 1605
[20Feb2025 15:31:35.797] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_troll Expected: 1568 Got: 1606
[20Feb2025 15:31:35.798] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_weezer Expected: 1569 Got: 1607
[20Feb2025 15:31:35.799] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:banner_pattern_dread Expected: 1570 Got: 1608
[20Feb2025 15:31:35.799] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_red_helmet Expected: 1571 Got: 1609
[20Feb2025 15:31:35.808] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_red_chestplate Expected: 1572 Got: 1610
[20Feb2025 15:31:35.808] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_red_leggings Expected: 1573 Got: 1611
[20Feb2025 15:31:35.809] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_red_boots Expected: 1574 Got: 1612
[20Feb2025 15:31:35.810] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_bronze_helmet Expected: 1575 Got: 1613
[20Feb2025 15:31:35.811] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_bronze_chestplate Expected: 1576 Got: 1614
[20Feb2025 15:31:35.813] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_bronze_leggings Expected: 1577 Got: 1615
[20Feb2025 15:31:35.814] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_bronze_boots Expected: 1578 Got: 1616
[20Feb2025 15:31:35.815] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_green_helmet Expected: 1579 Got: 1617
[20Feb2025 15:31:35.815] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_green_chestplate Expected: 1580 Got: 1618
[20Feb2025 15:31:35.817] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_green_leggings Expected: 1581 Got: 1619
[20Feb2025 15:31:35.818] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_green_boots Expected: 1582 Got: 1620
[20Feb2025 15:31:35.820] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_gray_helmet Expected: 1583 Got: 1621
[20Feb2025 15:31:35.820] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_gray_chestplate Expected: 1584 Got: 1622
[20Feb2025 15:31:35.821] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_gray_leggings Expected: 1585 Got: 1623
[20Feb2025 15:31:35.821] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_gray_boots Expected: 1586 Got: 1624
[20Feb2025 15:31:35.822] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_blue_helmet Expected: 1587 Got: 1625
[20Feb2025 15:31:35.822] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_blue_chestplate Expected: 1588 Got: 1626
[20Feb2025 15:31:35.823] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_blue_leggings Expected: 1589 Got: 1627
[20Feb2025 15:31:35.826] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_blue_boots Expected: 1590 Got: 1628
[20Feb2025 15:31:35.826] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_white_helmet Expected: 1591 Got: 1629
[20Feb2025 15:31:35.827] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_white_chestplate Expected: 1592 Got: 1630
[20Feb2025 15:31:35.827] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_white_leggings Expected: 1593 Got: 1631
[20Feb2025 15:31:35.828] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_white_boots Expected: 1594 Got: 1632
[20Feb2025 15:31:35.828] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_sapphire_helmet Expected: 1595 Got: 1633
[20Feb2025 15:31:35.830] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_sapphire_chestplate Expected: 1596 Got: 1634
[20Feb2025 15:31:35.830] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_sapphire_leggings Expected: 1597 Got: 1635
[20Feb2025 15:31:35.831] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_sapphire_boots Expected: 1598 Got: 1636
[20Feb2025 15:31:35.831] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_silver_helmet Expected: 1599 Got: 1637
[20Feb2025 15:31:35.832] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_silver_chestplate Expected: 1600 Got: 1638
[20Feb2025 15:31:35.832] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_silver_leggings Expected: 1601 Got: 1639
[20Feb2025 15:31:35.833] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_silver_boots Expected: 1602 Got: 1640
[20Feb2025 15:31:35.833] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_electric_helmet Expected: 1603 Got: 1641
[20Feb2025 15:31:35.834] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_electric_chestplate Expected: 1604 Got: 1642
[20Feb2025 15:31:35.838] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_electric_leggings Expected: 1605 Got: 1643
[20Feb2025 15:31:35.838] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_electric_boots Expected: 1606 Got: 1644
[20Feb2025 15:31:35.838] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_amythest_helmet Expected: 1607 Got: 1645
[20Feb2025 15:31:35.839] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_amythest_chestplate Expected: 1608 Got: 1646
[20Feb2025 15:31:35.839] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_amythest_leggings Expected: 1609 Got: 1647
[20Feb2025 15:31:35.839] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:armor_amythest_boots Expected: 1610 Got: 1648
